Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,promo_flag,subscribed,frequency_score,prev_purchases_norm,freq_score_norm,BLI,satisfied_flag,organic_buyer,ILS,eLTV,value_tier,satisfaction_flag,promo_dependency,BLI_quartile,customer_segment
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23,PayPal,Quarterly,0,0,2,0.46,0.166666666666667,0.0766666666666667,0,1,1,1104,Mid,Neutral,Organic,Q2,Passive / Occasional
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5,No,2-Day Shipping,No,No,13,Credit Card,Quarterly,0,0,2,0.26,0.166666666666667,0.0433333333333333,1,1,2,390,Low,Satisfied,Organic,Q1,Passive / Occasional
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly,0,0,4,0.62,0.5,0.31,0,1,1,1054,Mid,Neutral,Organic,Q3,Potential Loyalist
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months,0,0,3,0.32,0.333333333333333,0.106666666666667,0,1,1,1088,Mid,Neutral,Organic,Q2,Passive / Occasional
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5,No,Express,No,No,40,Debit Card,Annually,0,0,1,0.8,0,0,1,1,2,3800,High,Satisfied,Organic,Q1,Passive / Occasional
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45,PayPal,Quarterly,0,0,2,0.9,0.166666666666667,0.15,0,1,1,990,Mid,Dissatisfied,Organic,Q2,Passive / Occasional
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50,Venmo,Every 3 Months,0,0,3,1,0.333333333333333,0.333333333333333,0,1,1,4400,High,Dissatisfied,Organic,Q3,High-Value Loyal
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,No,1,Bank Transfer,Quarterly,0,0,2,0.02,0.166666666666667,0.00333333333333333,1,1,2,83,Low,Satisfied,Organic,Q1,Passive / Occasional
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months,0,0,3,0.2,0.333333333333333,0.0666666666666667,0,1,1,870,Mid,Dissatisfied,Organic,Q2,Passive / Occasional
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months,0,0,3,0.96,0.333333333333333,0.32,0,1,1,2736,High,Neutral,Organic,Q3,High-Value Loyal
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly,0,0,4,0.76,0.5,0.38,1,1,2,3344,High,Satisfied,Organic,Q3,High-Value Loyal
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually,0,0,1,0.42,0,0,0,1,1,420,Low,Dissatisfied,Organic,Q1,At-Risk
2303,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,No,38,Venmo,Monthly,0,0,4,0.76,0.5,0.38,0,1,1,1482,Mid,Neutral,Organic,Q3,Potential Loyalist
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly,0,0,5,0.62,0.666666666666667,0.413333333333333,1,1,2,2201,High,Satisfied,Organic,Q4,High-Value Loyal
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly,0,0,5,0.18,0.666666666666667,0.12,1,1,2,657,Low,Satisfied,Organic,Q2,Passive / Occasional
2306,68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly,0,0,7,0.94,1,0.94,0,1,1,2961,High,Dissatisfied,Organic,Q4,High-Value Loyal
2307,27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly,0,0,6,0.16,0.833333333333333,0.133333333333333,0,1,1,624,Low,Neutral,Organic,Q2,At-Risk
2308,28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually,0,0,1,0.6,0,0,0,1,1,2880,High,Neutral,Organic,Q1,Passive / Occasional
2309,49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly,0,0,2,0.44,0.166666666666667,0.0733333333333333,0,1,1,1782,Mid,Neutral,Organic,Q2,Passive / Occasional
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly,0,0,2,0.06,0.166666666666667,0.01,1,1,2,285,Low,Satisfied,Organic,Q1,Passive / Occasional
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly,0,0,4,0.3,0.5,0.15,1,1,2,1020,Mid,Satisfied,Organic,Q2,Passive / Occasional
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months,0,0,3,0.2,0.333333333333333,0.0666666666666667,1,1,2,280,Low,Satisfied,Organic,Q2,Passive / Occasional
2313,19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months,0,0,3,0.38,0.333333333333333,0.126666666666667,0,1,1,570,Low,Neutral,Organic,Q2,At-Risk
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly,0,0,5,0.72,0.666666666666667,0.48,1,1,2,1116,Mid,Satisfied,Organic,Q4,Potential Loyalist
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months,0,0,3,0.24,0.333333333333333,0.08,1,1,2,1140,Mid,Satisfied,Organic,Q2,Passive / Occasional
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly,0,0,2,0.98,0.166666666666667,0.163333333333333,0,1,1,3871,High,Neutral,Organic,Q2,Passive / Occasional
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually,0,0,1,0.14,0,0,0,1,1,273,Low,Neutral,Organic,Q1,At-Risk
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly,0,0,4,0.56,0.5,0.28,1,1,2,952,Mid,Satisfied,Organic,Q3,Potential Loyalist
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually,0,0,1,0.6,0,0,0,1,1,840,Mid,Neutral,Organic,Q1,Passive / Occasional
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5,No,Free Shipping,No,No,29,PayPal,Monthly,0,0,4,0.58,0.5,0.29,1,1,2,1102,Mid,Satisfied,Organic,Q3,Potential Loyalist
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months,0,0,3,0.18,0.333333333333333,0.06,0,1,1,495,Low,Neutral,Organic,Q2,At-Risk
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3,No,Next Day Air,No,No,27,Debit Card,Fortnightly,0,0,5,0.54,0.666666666666667,0.36,0,1,1,837,Mid,Neutral,Organic,Q3,Potential Loyalist
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly,0,0,5,0.42,0.666666666666667,0.28,1,1,2,1764,Mid,Satisfied,Organic,Q3,Potential Loyalist
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly,0,0,4,0.72,0.5,0.36,1,1,2,3348,High,Satisfied,Organic,Q3,High-Value Loyal
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually,0,0,1,0.38,0,0,0,1,1,532,Low,Neutral,Organic,Q1,At-Risk
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly,0,0,7,0.94,1,0.94,1,1,2,2585,High,Satisfied,Organic,Q4,High-Value Loyal
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually,0,0,1,0.76,0,0,0,1,1,2394,High,Dissatisfied,Organic,Q1,Passive / Occasional
2328,20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly,0,0,6,0.44,0.833333333333333,0.366666666666667,1,1,2,2068,High,Satisfied,Organic,Q3,High-Value Loyal
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly,0,0,6,0.58,0.833333333333333,0.483333333333333,0,1,1,1044,Mid,Dissatisfied,Organic,Q4,Potential Loyalist
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually,0,0,1,0.84,0,0,1,1,2,4074,High,Satisfied,Organic,Q1,Passive / Occasional
2331,60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months,0,0,3,0.94,0.333333333333333,0.313333333333333,0,1,1,2961,High,Dissatisfied,Organic,Q3,High-Value Loyal
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly,0,0,6,0.2,0.833333333333333,0.166666666666667,1,1,2,770,Low,Satisfied,Organic,Q2,Passive / Occasional
2333,36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly,0,0,4,0.2,0.5,0.1,0,1,1,530,Low,Dissatisfied,Organic,Q2,At-Risk
2334,33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months,0,0,3,0.02,0.333333333333333,0.00666666666666667,0,1,1,77,Low,Neutral,Organic,Q1,At-Risk
2335,49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly,0,0,4,0.14,0.5,0.07,1,1,2,553,Low,Satisfied,Organic,Q2,Passive / Occasional
2336,31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly,0,0,5,0.2,0.666666666666667,0.133333333333333,0,1,1,370,Low,Neutral,Organic,Q2,At-Risk
2337,19,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly,0,0,7,0.22,1,0.22,0,1,1,1034,Mid,Neutral,Organic,Q3,Potential Loyalist
2338,39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually,0,0,1,0.1,0,0,0,1,1,380,Low,Neutral,Organic,Q1,At-Risk
2339,66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4,No,Express,No,No,21,PayPal,Quarterly,0,0,2,0.42,0.166666666666667,0.07,1,1,2,1428,Mid,Satisfied,Organic,Q2,Passive / Occasional
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,0,0,2,0.48,0.166666666666667,0.08,0,1,1,1560,Mid,Neutral,Organic,Q2,Passive / Occasional
2341,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly,0,0,5,0.74,0.666666666666667,0.493333333333333,0,1,1,888,Mid,Dissatisfied,Organic,Q4,Potential Loyalist
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months,0,0,3,0.44,0.333333333333333,0.146666666666667,1,1,2,682,Low,Satisfied,Organic,Q2,Passive / Occasional
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly,0,0,5,0.32,0.666666666666667,0.213333333333333,1,1,2,1424,Mid,Satisfied,Organic,Q3,Potential Loyalist
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly,0,0,4,0.88,0.5,0.44,1,1,2,2156,High,Satisfied,Organic,Q4,High-Value Loyal
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,No,14,Venmo,Bi-Weekly,0,0,6,0.28,0.833333333333333,0.233333333333333,0,1,1,1288,Mid,Neutral,Organic,Q3,Potential Loyalist
2346,28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months,0,0,3,0.46,0.333333333333333,0.153333333333333,0,1,1,736,Low,Neutral,Organic,Q2,At-Risk
2347,22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly,0,0,5,0.92,0.666666666666667,0.613333333333333,0,1,1,3082,High,Neutral,Organic,Q4,High-Value Loyal
2348,37,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months,0,0,3,0.92,0.333333333333333,0.306666666666667,1,1,2,2944,High,Satisfied,Organic,Q3,High-Value Loyal
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months,0,0,3,0.32,0.333333333333333,0.106666666666667,1,1,2,1344,Mid,Satisfied,Organic,Q2,Passive / Occasional
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months,0,0,3,0.8,0.333333333333333,0.266666666666667,0,1,1,1360,Mid,Neutral,Organic,Q3,Potential Loyalist
2351,57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually,0,0,1,0.42,0,0,1,1,2,546,Low,Satisfied,Organic,Q1,Passive / Occasional
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly,0,0,6,0.5,0.833333333333333,0.416666666666667,1,1,2,1250,Mid,Satisfied,Organic,Q4,Potential Loyalist
2353,70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly,0,0,2,0.5,0.166666666666667,0.0833333333333333,0,1,1,1150,Mid,Dissatisfied,Organic,Q2,Passive / Occasional
2354,56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months,0,0,3,0.5,0.333333333333333,0.166666666666667,1,1,2,1775,Mid,Satisfied,Organic,Q2,Passive / Occasional
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly,0,0,4,0.54,0.5,0.27,1,1,2,2106,High,Satisfied,Organic,Q3,High-Value Loyal
2356,22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly,0,0,4,0.24,0.5,0.12,1,1,2,420,Low,Satisfied,Organic,Q2,Passive / Occasional
2357,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3,No,Free Shipping,No,No,27,Debit Card,Quarterly,0,0,2,0.54,0.166666666666667,0.09,0,1,1,1566,Mid,Neutral,Organic,Q2,Passive / Occasional
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly,0,0,6,0.8,0.833333333333333,0.666666666666667,1,1,2,2680,High,Satisfied,Organic,Q4,High-Value Loyal
2359,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly,0,0,2,0.76,0.166666666666667,0.126666666666667,0,1,1,3534,High,Neutral,Organic,Q2,Passive / Occasional
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months,0,0,3,0.88,0.333333333333333,0.293333333333333,0,1,1,3564,High,Neutral,Organic,Q3,High-Value Loyal
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months,0,0,3,0.54,0.333333333333333,0.18,1,1,2,2160,High,Satisfied,Organic,Q3,High-Value Loyal
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months,0,0,3,0.6,0.333333333333333,0.2,1,1,2,1920,High,Satisfied,Organic,Q3,High-Value Loyal
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly,0,0,4,0.48,0.5,0.24,0,1,1,984,Mid,Dissatisfied,Organic,Q3,Potential Loyalist
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly,0,0,6,0.76,0.833333333333333,0.633333333333333,1,1,2,3002,High,Satisfied,Organic,Q4,High-Value Loyal
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly,0,0,2,0.08,0.166666666666667,0.0133333333333333,1,1,2,240,Low,Satisfied,Organic,Q1,Passive / Occasional
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly,0,0,4,0.64,0.5,0.32,0,1,1,2912,High,Dissatisfied,Organic,Q3,High-Value Loyal
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly,0,0,5,0.64,0.666666666666667,0.426666666666667,0,1,1,2112,High,Neutral,Organic,Q4,High-Value Loyal
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly,0,0,6,0.56,0.833333333333333,0.466666666666667,0,1,1,2380,High,Neutral,Organic,Q4,High-Value Loyal
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months,0,0,3,0.12,0.333333333333333,0.04,0,1,1,228,Low,Neutral,Organic,Q1,At-Risk
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly,0,0,4,0.48,0.5,0.24,1,1,2,552,Low,Satisfied,Organic,Q3,Potential Loyalist
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly,0,0,7,0.76,1,0.76,0,1,1,2698,High,Neutral,Organic,Q4,High-Value Loyal
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually,0,0,1,0.56,0,0,0,1,1,700,Low,Neutral,Organic,Q1,At-Risk
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly,0,0,5,0.18,0.666666666666667,0.12,0,1,1,351,Low,Neutral,Organic,Q2,At-Risk
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months,0,0,3,0.42,0.333333333333333,0.14,1,1,2,420,Low,Satisfied,Organic,Q2,Passive / Occasional
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly,0,0,4,0.62,0.5,0.31,1,1,2,2263,High,Satisfied,Organic,Q3,High-Value Loyal
2376,60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly,0,0,2,0.36,0.166666666666667,0.06,0,1,1,1134,Mid,Dissatisfied,Organic,Q2,Passive / Occasional
2377,21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,No,5,Cash,Weekly,0,0,7,0.1,1,0.1,1,1,2,470,Low,Satisfied,Organic,Q2,Passive / Occasional
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4,No,Next Day Air,No,No,22,Cash,Annually,0,0,1,0.44,0,0,1,1,2,2068,High,Satisfied,Organic,Q1,Passive / Occasional
2379,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly,0,0,6,0.74,0.833333333333333,0.616666666666667,0,1,1,2627,High,Dissatisfied,Organic,Q4,High-Value Loyal
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4,No,2-Day Shipping,No,No,22,Debit Card,Monthly,0,0,4,0.44,0.5,0.22,1,1,2,1694,Mid,Satisfied,Organic,Q3,Potential Loyalist
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly,0,0,5,0.72,0.666666666666667,0.48,0,1,1,2376,High,Dissatisfied,Organic,Q4,High-Value Loyal
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually,0,0,1,0.46,0,0,1,1,2,529,Low,Satisfied,Organic,Q1,Passive / Occasional
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly,0,0,7,0.88,1,0.88,0,1,1,2640,High,Neutral,Organic,Q4,High-Value Loyal
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually,0,0,1,0.5,0,0,1,1,2,1800,Mid,Satisfied,Organic,Q1,Passive / Occasional
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly,0,0,2,0.8,0.166666666666667,0.133333333333333,0,1,1,1400,Mid,Neutral,Organic,Q2,Passive / Occasional
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,No,12,PayPal,Weekly,0,0,7,0.24,1,0.24,0,1,1,372,Low,Neutral,Organic,Q3,Potential Loyalist
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly,0,0,4,0.28,0.5,0.14,0,1,1,462,Low,Dissatisfied,Organic,Q2,At-Risk
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4,No,2-Day Shipping,No,No,14,Debit Card,Monthly,0,0,4,0.28,0.5,0.14,1,1,2,1330,Mid,Satisfied,Organic,Q2,Passive / Occasional
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually,0,0,1,0.2,0,0,1,1,2,680,Low,Satisfied,Organic,Q1,Passive / Occasional
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months,0,0,3,0.34,0.333333333333333,0.113333333333333,0,1,1,1479,Mid,Neutral,Organic,Q2,Passive / Occasional
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly,0,0,5,0.48,0.666666666666667,0.32,1,1,2,1536,Mid,Satisfied,Organic,Q3,Potential Loyalist
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly,0,0,2,0.62,0.166666666666667,0.103333333333333,1,1,2,2294,High,Satisfied,Organic,Q2,Passive / Occasional
2393,40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually,0,0,1,0.72,0,0,0,1,1,2232,High,Dissatisfied,Organic,Q1,Passive / Occasional
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months,0,0,3,0.76,0.333333333333333,0.253333333333333,1,1,2,3686,High,Satisfied,Organic,Q3,High-Value Loyal
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly,0,0,5,0.46,0.666666666666667,0.306666666666667,0,1,1,1081,Mid,Dissatisfied,Organic,Q3,Potential Loyalist
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,0,0,6,0.94,0.833333333333333,0.783333333333333,0,1,1,3901,High,Neutral,Organic,Q4,High-Value Loyal
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly,0,0,7,0.4,1,0.4,0,1,1,1640,Mid,Neutral,Organic,Q4,Potential Loyalist
2398,37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,No,41,Venmo,Monthly,0,0,4,0.82,0.5,0.41,0,1,1,1066,Mid,Dissatisfied,Organic,Q4,Potential Loyalist
2399,65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly,0,0,5,0.88,0.666666666666667,0.586666666666667,1,1,2,3564,High,Satisfied,Organic,Q4,High-Value Loyal
2400,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly,0,0,4,0.62,0.5,0.31,0,1,1,1364,Mid,Neutral,Organic,Q3,Potential Loyalist
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly,0,0,6,0.22,0.833333333333333,0.183333333333333,1,1,2,968,Mid,Satisfied,Organic,Q3,Potential Loyalist
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly,0,0,6,0.5,0.833333333333333,0.416666666666667,1,1,2,1900,High,Satisfied,Organic,Q4,High-Value Loyal
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly,0,0,7,0.62,1,0.62,0,1,1,2759,High,Neutral,Organic,Q4,High-Value Loyal
